199317,10/12/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67300 LegalService, 0.00 ," 504,096.59 ",Monthly retention charge Baisakh'80 to Ashadh'80-Sinha Verma,GJ/N-0010449,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,,,,,,Yes,Oct 2023 [Ashwin 2080],,
199319,10/12/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68900 OtherOfficeExpense," 11,389.38 ", 0.00 ,51111.NPR Cas Trading House Pvt Ltd / VAT Reclassification of vendorbill #CTH-SI-080/81-0076,GJ/N-0010450,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,51111.NPR Cas Trading House Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #CTH-SI-080/81-0076
199328,10/13/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68900 OtherOfficeExpense," 4,599.12 ", 0.00 ,50206.NRP Saleways Departmental Store Pvt. Ltd. / VAT Reclassification of vendorbill #7Inv,GJ/N-0010451,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #7Inv
199330,10/13/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68300 Stationery, 234.00 , 0.00 ,50373.NPR Technology Sales Pvt Ltd / VAT Reclassification of vendorbill #002,GJ/N-0010452,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50373.NPR Technology Sales Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #002
199347,10/16/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 1,204.79 ", 0.00 ,50942.NPR Suvidha Sewa Pvt Ltd / VAT Reclassification of vendorbill #SSSB80/00860,GJ/N-0010453,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50942.NPR Suvidha Sewa Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #SSSB80/00860
199349,10/16/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 34,741.06 ", 0.00 ,50942.NPR Suvidha Sewa Pvt Ltd / VAT Reclassification of vendorbill #SSSB80/00854,GJ/N-0010454,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50942.NPR Suvidha Sewa Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #SSSB80/00854
199386,10/17/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 29,535.56 ", 0.00 ,50942.NPR Suvidha Sewa Pvt Ltd / VAT Reclassification of vendorbill #SSSB80/00919,GJ/N-0010455,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50942.NPR Suvidha Sewa Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #SSSB80/00919
199392,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 2,265.22 ", 0.00 ,50937.NPR Smart Cleaning Solution Pvt Ltd / VAT Reclassification of vendorbill #SB-0054,GJ/N-0010456,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50937.NPR Smart Cleaning Solution Pvt Ltd,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #SB-0054
199396,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,70900 OtherExpensesMeansTransport, 523.84 , 0.00 ,22121(N) Turbine Rehabilitation / VAT Reclassification of vendorbill #DRB-23/24-965,GJ/N-0010457,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,22121(N) Turbine Rehabilitation,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #DRB-23/24-965
199398,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,70200 RepMaintMeansTransport, 715.00 , 0.00 ,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux / VAT Reclassification of vendorbill #061,GJ/N-0010458,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #061
199400,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,65806 HSEEquipNotCap, 162.50 , 0.00 ,50024.NPR BM Enterprises / VAT Reclassification of vendorbill #TI258-BME-80/81,GJ/N-0010459,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50024.NPR BM Enterprises,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #TI258-BME-80/81
199402,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,65806 HSEEquipNotCap," 2,600.00 ", 0.00 ,50024.NPR BM Enterprises / VAT Reclassification of vendorbill #TI259-BME-80/81,GJ/N-0010460,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50024.NPR BM Enterprises,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #TI259-BME-80/81
199404,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,66030 RepMaintMachineTechPlantInstal," 4,707.69 ", 0.00 ,50598.NRS Jyoti Shree Nepal Pvt Ltd / VAT Reclassification of vendorbill #JSN-RUP-14-2080/081,GJ/N-0010461,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50598.NRS Jyoti Shree Nepal Pvt Ltd,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #JSN-RUP-14-2080/081
199406,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,66100 RepMaintMachinery, 578.45 , 0.00 ,52486.NPR MS Trading International / VAT Reclassification of vendorbill #SI-00456,GJ/N-0010462,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,52486.NPR MS Trading International,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #SI-00456
199409,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 4,107.08 ", 0.00 ,52440.NPR Annex Logistic Pvt. Ltd / VAT Reclassification of vendorbill #016,GJ/N-0010463,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,52440.NPR Annex Logistic Pvt. Ltd,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #016
199411,10/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,66900 OtherRepMaintCost," 1,430.00 ", 0.00 ,52470.NPR Panasonic Kitchen Equipment & Refrigerator Udyog Pvt. Ltd / VAT Reclassification of vendorbill #003,GJ/N-0010464,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,52470.NPR Panasonic Kitchen Equipment & Refrigerator Udyog Pvt. Ltd,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #003
199423,10/19/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,66900 OtherRepMaintCost, 325.00 , 0.00 ,52152.NPR Anil Engineering Workshop / VAT Reclassification of vendorbill #13,GJ/N-0010465,,E5503049 (N) Surya B Karki,,Khimti JVC,KIRNE (N),,,,,52152.NPR Anil Engineering Workshop,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #13
199428,10/19/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,12100 FixedAssetUnderConstruction," 65,000.00 ", 0.00 ,52415.NPR Raindrop Inc. Pvt. Ltd. / VAT Reclassification of vendorbill #001,GJ/N-0010466,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,52415.NPR Raindrop Inc. Pvt. Ltd.,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #001
199467,9/29/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,17000 PrepaidExpenses," 8,749,712.58 ", 0.00 ,52465.NPR Himalayan Everest Insurance Ltd / VAT Reclassification of vendorbill #KTM-23/24-2816,GJ/N-0010467,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,52465.NPR Himalayan Everest Insurance Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #KTM-23/24-2816
199471,9/22/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,52500 OtherEmployeeBenefit, 977.88 , 0.00 ,52472.NPR Hardik Fitness Club Pvt. Ltd. / VAT Reclassification of vendorbill #PI-JVC-394-3,GJ/N-0010468,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,52472.NPR Hardik Fitness Club Pvt. Ltd.,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #PI-JVC-394-3
199522,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,50000 SalaryLocalTaxable," 933,202.96 ", 0.00 ,Basic Salary,GJ/N-0010473,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,,,,,,Yes,Oct 2023 [Ashwin 2080],,
199584,11/8/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,59800 SocialEvent, 793.78 , 0.00 ,50206.NRP Saleways Departmental Store Pvt. Ltd. / VAT Reclassification of vendorbill #TI2894-MMX-000/01,GJ/N-0010474,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50206.NRP Saleways Departmental Store Pvt. Ltd.,,,,,Yes,Nov 2023 [Kartik 2080],,Bill #TI2894-MMX-000/01
199589,10/17/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,75000 PlantAssetInsurance," 9,732,693.64 ", 0.00 ,Amortization Destination,GJ/N-0010475,Bill #KTM-23/24-669,E7010166 (N) Umesh Sharma,,Khimti JVC,KATHMANDU (N),,,,,52465.NPR Himalayan Everest Insurance Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,
200190,10/16/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,81610 FXLossUnrealised," 621,869,625.96 ", 0.00 ,Unrealised gain on Shrawan  t/to correct account.,GJ/N-0010476,,E7010166 (N) Umesh Sharma,,FIN,KATHMANDU (N),,,,,,,10/19/2023,,,Yes,Oct 2023 [Ashwin 2080],GJ/N-0010477,
200191,10/19/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,81610 FXLossUnrealised, 0.00 ," 621,869,625.96 ",Unrealised gain on Shrawan  t/to correct account.,GJ/N-0010477,,E7010166 (N) Umesh Sharma,,FIN,KATHMANDU (N),,,,,,,,,,Yes,Nov 2023 [Kartik 2080],,
